"FrogId a pedido
[Pedido]",FACTURA,"Cliente
[Cliente]","Fecha de liquidación
[Liquidación]","Descripción
Fabricante",PREVENTA,REPARTO,"Denominación comercial
[Cliente]","Producto
[Pedido det.]","Descripción
Canal","Descripción
Marca","Descripción
Catalogo presentaciones",CAJAS,"Unidad
[Pedido det.]","Multiplica
[Múltiplo producto]", IMPORTE BRUTO S/IMP , TOTAL S/IMP ,"Factor conversión 1
[Producto]","Factor conversión 3
[Producto]",HLT,"Descripción
[Producto]",PLAZA,CANAL,CLASIF,CF,SABOR,Compañía,AÑO
ORI FRPED_CLIENTE/ORIP-3488492,,2807311,13/07/2026,ENVASADORAS DE AGUAS EN MEXICO S. DE R.L. DE C.V.,452,303,MISCELANEA DAYANA,6051,PUNTO DE VENTA,GARRAFON,20 LITROS,2,UPZ,1, $110.00 , $102.00 ,0.2,20,0.4,BONAFONT AGUA GARRAFÓN 20 L,CORDOBA,DETALLE,CF,2,NATURAL,GARRAFON,2026
ORI FRPED_CLIENTE/ORIP-3488629,,2600376,13/07/2026,ENVASADORAS DE AGUAS EN MEXICO S. DE R.L. DE C.V.,451,301,ABARROTES HILDA,6051,PUNTO DE VENTA,GARRAFON,20 LITROS,1,UPZ,1, $55.00 , $51.00 ,0.2,20,0.2,BONAFONT AGUA GARRAFÓN 20 L,CORDOBA,DETALLE,CF,1,NATURAL,GARRAFON,2026
ORI FRPED_CLIENTE/ORIP-3488636,,2807981,13/07/2026,ENVASADORAS DE AGUAS EN MEXICO S. DE R.L. DE C.V.,451,301,ABARROTES LOS JAROCHOS,6051,PUNTO DE VENTA,GARRAFON,20 LITROS,2,UPZ,1, $110.00 , $102.00 ,0.2,20,0.4,BONAFONT AGUA GARRAFÓN 20 L,CORDOBA,DETALLE,CF,2,NATURAL,GARRAFON,2026
ORI FRPED_CLIENTE/ORIP-3488647,,7139938,13/07/2026,COMERCIALIADORA ELORO S.A.,451,301,SUPER G CALLE 15,1519,PUNTO DE VENTA,JUMEX,413 ML UCJ,2,UCJ,1, $372.00 , $372.00 ,0.0496,0.413,0.0992,"JUGOSA SURTIDO 413 ML
",CORDOBA,DETALLE,CF,2,SURTIDO,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3488647,,7139938,13/07/2026,COMERCIALIADORA ELORO S.A.,451,301,SUPER G CALLE 15,2360,PUNTO DE VENTA,ARIZONA,570 ML,1,CJ06,6, $105.25 , $105.25 ,0.1368,0.57,0.0342,ARIZONA 570 ML SANDIA,CORDOBA,DETALLE,CF,0.25,SANDIA,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3488655,,2600494,13/07/2026,BONAFONT S.A. DE C.V.,451,301,ESTACIONAMIENTO LA LIBERTAD,4714,PUNTO DE VENTA,BONAFONT BOTELLA,600 ML,1,UCJ,1, $110.00 , $98.00 ,0.072,0.6,0.072,BONAFONT AGUA 600 ML,CORDOBA,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
ORI FRPED_CLIENTE/ORIP-3488655,,2600494,13/07/2026,ENVASADORA LA SUPREMA S.A. DE C.V.,451,301,ESTACIONAMIENTO LA LIBERTAD,99065,PUNTO DE VENTA,AGUAS FRESCAS,1 LITRO,1,CJ06,6, $97.50 , $97.50 ,0.06,1,0.06,BONAFONT AGUAS FRESCAS JAMAICA 1 L PET,CORDOBA,DETALLE,CF,1,JAMAICA,BONAFONT BOTELLA,2026
ORI FRPED_CLIENTE/ORIP-3488681,,53483,13/07/2026,COMERCIALIADORA ELORO S.A.,458,319,CASA IRMA,2361,PUNTO DE VENTA,ARIZONA,570 ML,1,CJ06,6, $105.25 , $105.25 ,0.1368,0.57,0.0342,ARIZONA MANGO 570 ML LATA,CORDOBA,DETALLE,CF,0.25,MANGO,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3488681,,53483,13/07/2026,COMERCIALIADORA ELORO S.A.,458,319,CASA IRMA,2364,PUNTO DE VENTA,ARIZONA,570 ML,1,CJ06,6, $105.25 , $105.25 ,0.1368,0.57,0.0342,ARIZONA PONCHE DE FRUTAS 570 ML LATA,CORDOBA,DETALLE,CF,0.25,PONCHE FRUTAS,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3488681,,53483,13/07/2026,BONAFONT S.A. DE C.V.,458,319,CASA IRMA,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,3,UCJ,1, $489.00 , $387.00 ,0.18,1.5,0.54,BONAFONT AGUA 1.5 L,CORDOBA,DETALLE,CF,3,NATURAL,BONAFONT BOTELLA,2026
ORI FRPED_CLIENTE/ORIP-3488686,,2817875,13/07/2026,BONAFONT S.A. DE C.V.,458,319,ABARROTES LUCON,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,1,UCJ,1, $163.00 , $129.00 ,0.18,1.5,0.18,BONAFONT AGUA 1.5 L,CORDOBA,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
ORI FRPED_CLIENTE/ORIP-3488686,,2817875,13/07/2026,BONAFONT S.A. DE C.V.,458,319,ABARROTES LUCON,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,1,UCJ,1, $126.00 , $92.00 ,0.12,1,0.12,BONAFONT AGUA 1 L PET,CORDOBA,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
ORI FRPED_CLIENTE/ORIP-3488698,,2817497,13/07/2026,ENVASADORA LA SUPREMA S.A. DE C.V.,458,319,MISCELANEA INES,99076,PUNTO DE VENTA,AGUAS FRESCAS,2 LITROS,1,CJ08,8, $190.00 , $190.00 ,0.16,2,0.16,BONAFONT AGUAS FRESCAS NARANJA 2 L PET,CORDOBA,DETALLE,CF,1,NARANJA,BONAFONT BOTELLA,2026
ORI FRPED_CLIENTE/ORIP-3488708,,2816358,13/07/2026,BONAFONT S.A. DE C.V.,458,319,LA ESTRELLITA,4714,PUNTO DE VENTA,BONAFONT BOTELLA,600 ML,1,UCJ,1, $110.00 , $98.00 ,0.072,0.6,0.072,BONAFONT AGUA 600 ML,CORDOBA,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
ORI FRPED_CLIENTE/ORIP-3488741,,59711,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,413,319,LA GOLOSINA,1410,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,CJ12,12, $184.48 , $184.48 ,0.072,0.6,0.072,PET NARANJADA 600 ML,CORDOBA,DETALLE,CF,1,#N/D,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488741,,59711,13/07/2026,LABORATORIOS PISA S.A. DE C.V,413,319,LA GOLOSINA,6511,PUNTO DE VENTA,ELECTROLIT,625 ML,1,UCJ,1, $294.00 , $236.00 ,0.075,0.625,0.075,SURTIDO ELECTROLIT 625 ML,CORDOBA,DETALLE,CF,1,SURTIDO,ELECTROLIT,2026
ORI FRPED_CLIENTE/ORIP-3488810,,52292,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,SUPERCENTRO OSNAYA,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8, $181.90 , $181.90 ,0.16,2,0.16,AGUA MINERAL 2 L PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488812,,58409,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,ABARROTES LULUS,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488819,,58286,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,SUPER ALMA,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,A. PIÑADA 2 L PET,CORDOBA,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488832,,2609611,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,ABARROTES 3 HERMANAS,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,CORDOBA,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488840,,52432,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,COCTELERIA PARAISO,151,CENTRO DE CONSUMO,DR PEPPER,600 ML,1,U06,6, $92.22 , $92.22 ,0.072,0.6,0.036,DR PEPPER 600 ML PET,CORDOBA,DETALLE,CF,0.5,ORIGINAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488880,,90064646,13/07/2026,COMERCIALIADORA ELORO S.A.,454,309,ABARROTES RICARDO,4067,PUNTO DE VENTA,BIDA,500 ML UCJ,1,UCJ,1, $157.00 , $157.00 ,0.06,0.5,0.06,BIDA SURTIDO 500 ML,CORDOBA,DETALLE,CF,1,SURTIDO,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3488888,,7140447,13/07/2026,BONAFONT S.A. DE C.V.,454,309,ABARROTES FICUS,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,1,UCJ,1, $126.00 , $92.00 ,0.12,1,0.12,BONAFONT AGUA 1 L PET,CORDOBA,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
ORI FRPED_CLIENTE/ORIP-3488899,,2809247,13/07/2026,BONAFONT S.A. DE C.V.,454,309,ABARROTES HERNANDEZ HERNANDEZ,75251,PUNTO DE VENTA,BONAFONT BOTELLA,330 ML,1,UCJ,1, $160.00 , $160.00 ,0.0792,0.33,0.0792,BONAFONT AGUA 330 ML  PET,CORDOBA,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
ORI FRPED_CLIENTE/ORIP-3488900,,7137824,13/07/2026,COMERCIALIADORA ELORO S.A.,454,309,ABARROTES CARMEN,1200,PUNTO DE VENTA,JUMEX,960 ML,1,CJ06,6, $153.50 , $153.50 ,0.1152,1,0.06,JUMEX PRISMA MANZANA CLARIF 12/960 ML,CORDOBA,DETALLE,CF,0.520833333,MANZANA CLARA,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3488900,,7137824,13/07/2026,COMERCIALIADORA ELORO S.A.,454,309,ABARROTES CARMEN,1203,PUNTO DE VENTA,JUMEX,960 ML,1,CJ06,6, $153.50 , $153.50 ,0.1152,1,0.06,"JUMEX PRISMA MANZANA ROJA 12/960 ML
",CORDOBA,DETALLE,CF,0.520833333,MANZANA,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3488929,,7140096,13/07/2026,ENVASADORAS DE AGUAS EN MEXICO S. DE R.L. DE C.V.,454,309,DEPOSITO DE AGUA ANTONIO,6051,PUNTO DE VENTA,GARRAFON,20 LITROS,2,UPZ,1, $110.00 , $102.00 ,0.2,20,0.4,BONAFONT AGUA GARRAFÓN 20 L,CORDOBA,DETALLE,CF,2,NATURAL,GARRAFON,2026
ORI FRPED_CLIENTE/ORIP-3488933,,2808832,13/07/2026,ENVASADORAS DE AGUAS EN MEXICO S. DE R.L. DE C.V.,454,309,ABARROTES LOS CEDROS,6051,PUNTO DE VENTA,GARRAFON,20 LITROS,5,UPZ,1, $275.00 , $255.00 ,0.2,20,1,BONAFONT AGUA GARRAFÓN 20 L,CORDOBA,DETALLE,CF,5,NATURAL,GARRAFON,2026
ORI FRPED_CLIENTE/ORIP-3488940,,590097,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES ARELY,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,CORDOBA,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488945,,2807765,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,MINISUPER DEL CAMPO,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488952,,2817408,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES LUPITA,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,A. PIÑADA 2 L PET,CORDOBA,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488953,,2601959,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,SUPER LUPITA,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488991,,2808434,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,EL JAIBON,66,CENTRO DE CONSUMO,SQUIRT,355 ML,1,UCJ,1, $246.55 , $246.55 ,0.0852,0.355,0.0852,VIDRIO SQUIRT 355 ML,CORDOBA,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488994,,2607717,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,DEPOSITO LOPEZ,82,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET LIMONADA 600 ML,CORDOBA,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488999,,56507,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,TAQUERIA LEGASSPI,77,CENTRO DE CONSUMO,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET PIÑADA 600 ML,CORDOBA,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3489000,,56324,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,DEPOSITO MORAN,21700,PUNTO DE VENTA,RC COLA,237 ML,12,UPZ,1, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,CORDOBA,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3489003,,2816421,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,ABARROTES GUAIS,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,1,UCJ,1, $220.69 , $220.69 ,0.18,3,0.18,PIÑADA 3 L PET,CORDOBA,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3489004,,90066416,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,ABARROTES ANSAEL,396,PUNTO DE VENTA,ORANGE CRUSH,237 ML,1,UCJ,1, $70.69 , $70.69 ,0.0284,0.237,0.0284,ORANGE CRUSH 237 ML LATA,CORDOBA,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3489006,,2817680,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,VERDULERIA Y POLLERIA,115,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT 600 ML PET,CORDOBA,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488785,,90064237,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,414,321,ABARROTES TOTTY,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,A. NARANJADA 2 L PET,CORDOBA,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488788,,7139226,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,414,321,MISCELANEA SAN FRANCISCO,68,PUNTO DE VENTA,SQUIRT,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,SQUIRT 2 L PET,CORDOBA,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488794,,2809808,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,414,321,ABARROTES EL VIAJERO,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,CORDOBA,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488803,,90064895,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,SUPECENTRO KARLY,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,CORDOBA,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488805,,90064817,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,ABARROTES LUCY,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8, $181.90 , $181.90 ,0.16,2,0.16,AGUA MINERAL 2 L PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488809,,2816630,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,FRUTAS Y VERDURAS SAN JUDITAS,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488810,,52292,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,SUPERCENTRO OSNAYA,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488811,,2605908,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,MISCELANEA OLMOS,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,CORDOBA,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488811,,2605908,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,MISCELANEA OLMOS,68,PUNTO DE VENTA,SQUIRT,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,SQUIRT 2 L PET,CORDOBA,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488813,,52048,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,"ABARROTES YOPO ""S""",21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,CORDOBA,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488820,,2809759,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,LA BENDICION,321,PUNTO DE VENTA,SQUIRT,3 LITROS,1,UCJ,1, $220.69 , $220.69 ,0.18,3,0.18,SQUIRT 3 L  PET,CORDOBA,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488823,,2813550,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,ABARROTES LOS ANGELES,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488826,,53410,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,AB. DE MAR,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,CORDOBA,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488830,,2600099,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,TAQUITOS DON GIL,21700,CENTRO DE CONSUMO,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,CORDOBA,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488831,,2609294,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,ABARROTES CHICAPANH,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,CORDOBA,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488834,,2810136,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,LUCIANO,21702,PUNTO DE VENTA,RC COLA,2 LITROS,4,UPZ,1, $88.36 , $88.36 ,0.16,2,0.08,RC COLA 2L PET NVO,CORDOBA,DETALLE,CF,0.5,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488838,,2817325,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,402,303,ABARROTES CAMILA,151,PUNTO DE VENTA,DR PEPPER,600 ML,1,U06,6, $92.22 , $92.22 ,0.072,0.6,0.036,DR PEPPER 600 ML PET,CORDOBA,DETALLE,CF,0.5,ORIGINAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3488881,,2807938,13/07/2026,COMERCIALIADORA ELORO S.A.,454,309,LONCHERIA GABY,1519,PUNTO DE VENTA,JUMEX,413 ML UCJ,1,UCJ,1, $186.00 , $186.00 ,0.0496,0.413,0.0496,"JUGOSA SURTIDO 413 ML
",CORDOBA,DETALLE,CF,1,SURTIDO,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3488881,,2807938,13/07/2026,COMERCIALIADORA ELORO S.A.,454,309,LONCHERIA GABY,2360,PUNTO DE VENTA,ARIZONA,570 ML,2,CJ06,6, $210.50 , $210.50 ,0.1368,0.57,0.0684,ARIZONA 570 ML SANDIA,CORDOBA,DETALLE,CF,0.5,SANDIA,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3488889,,2807922,13/07/2026,COMERCIALIADORA ELORO S.A.,454,309,ABARROTES Y VERDURAS LA FAVORITA,1470,PUNTO DE VENTA,JUMEX,355 ML,1,UCJ,1, $150.00 , $150.00 ,0.0403,0.355,0.0403,LATA SURTIDO 335 ML,CORDOBA,DETALLE,CF,1,SURTIDO,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3488899,,2809247,13/07/2026,COMERCIALIADORA ELORO S.A.,454,309,ABARROTES HERNANDEZ HERNANDEZ,2360,PUNTO DE VENTA,ARIZONA,570 ML,1,CJ06,6, $105.25 , $105.25 ,0.1368,0.57,0.0342,ARIZONA 570 ML SANDIA,CORDOBA,DETALLE,CF,0.25,SANDIA,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3488900,,7137824,13/07/2026,COMERCIALIADORA ELORO S.A.,454,309,ABARROTES CARMEN,1204,PUNTO DE VENTA,JUMEX,960 ML,1,CJ06,6, $153.50 , $153.50 ,0.1152,1,0.06,JUMEX PRISMA PIÑA 960 ML,CORDOBA,DETALLE,CF,0.520833333,PIÑA,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3488901,,2601847,13/07/2026,ENVASADORAS DE AGUAS EN MEXICO S. DE R.L. DE C.V.,454,309,ab anett,6051,PUNTO DE VENTA,GARRAFON,20 LITROS,4,UPZ,1, $220.00 , $204.00 ,0.2,20,0.8,BONAFONT AGUA GARRAFÓN 20 L,CORDOBA,DETALLE,CF,4,NATURAL,GARRAFON,2026
ORI FRPED_CLIENTE/ORIP-3488908,,90064758,13/07/2026,ENVASADORAS DE AGUAS EN MEXICO S. DE R.L. DE C.V.,454,309,ABARROTES Y CREMERIA DE JESUS VILLAS,6051,PUNTO DE VENTA,GARRAFON,20 LITROS,21,UPZ,1," $1,155.00 "," $1,071.00 ",0.2,20,4.2,BONAFONT AGUA GARRAFÓN 20 L,CORDOBA,DETALLE,CF,21,NATURAL,GARRAFON,2026
ORI FRPED_CLIENTE/ORIP-3489007,,2809352,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,ABARROTES SAMUEL,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,CORDOBA,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3489007,,2809352,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,ABARROTES SAMUEL,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET PIÑADA 600 ML,CORDOBA,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3489009,,56487,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,SUPERCENTRO OCHOA,39,PUNTO DE VENTA,PEÑAFIEL SABORES,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,SANGRIA 2L,CORDOBA,DETALLE,CF,1,SANGRIA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3489010,,2807362,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,COMEDOR BETY,403,CENTRO DE CONSUMO,PEÑAFIEL SABORES,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET CLASICA MANZANITA 600 ML,CORDOBA,DETALLE,CF,1,MANZANA CLARA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3489011,,2609675,13/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,ABARROTES DOÑA MARY,43,PUNTO DE VENTA,PEÑAFIEL SABORES,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,MANZANITA 2L,CORDOBA,DETALLE,CF,1,MANZANA CLARA,PEÑAFIEL,2026
