"FrogId a pedido
[Pedido]",FACTURA,"Cliente
[Cliente]","Fecha de liquidación
[Liquidación]","Descripción
Fabricante",PREVENTA,REPARTO,"Denominación comercial
[Cliente]","Producto
[Pedido det.]","Descripción
Canal","Descripción
Marca","Descripción
Catalogo presentaciones",CAJAS,"Unidad
[Pedido det.]","Multiplica
[Múltiplo producto]", IMPORTE BRUTO S/IMP , TOTAL S/IMP ,"Factor conversión 1
[Producto]","Factor conversión 3
[Producto]",HLT,"Descripción
[Producto]",PLAZA,CANAL,CLASIF,CF,SABOR,Compañía,AÑO
ORI FRPED_CLIENTE/ORIP-3502619,,59624,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,410,315,ABARROTES LA TIENDITA,159,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,A. MANGADA 2 L PET,CORDOBA,DETALLE,CF,1,MANGO,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502619,,59624,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,410,315,ABARROTES LA TIENDITA,228,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,355 ML,1,UCJ,1,55.1724,55.1724,0.0213,0.355,0.0213,AGUA MINERAL 355 ML PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502619,,59624,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,410,315,ABARROTES LA TIENDITA,321,PUNTO DE VENTA,SQUIRT,3 LITROS,1,UCJ,1,220.6897,220.6897,0.18,3,0.18,SQUIRT 3 L  PET,CORDOBA,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502624,,7139628,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,410,315,ABARROTES GUILLERMO,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8,181.8968,181.8968,0.16,2,0.16,AGUA MINERAL 2 L PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502627,,90065211,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,410,315,CREMERIA Y ABARROTES YAÑEZ,34,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,PEÑAFIEL ADAS SURTIDO 2 L PET ,CORDOBA,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502632,,59162,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,410,315,ABARROTES EL ESFUERCITO,34,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,PEÑAFIEL ADAS SURTIDO 2 L PET ,CORDOBA,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502636,,2816696,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,410,315,MISCELANEA ROJAS,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12,61.6392,61.6392,0.0284,0.237,0.02844,RC COLA 237 ML NVO,CORDOBA,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502637,,2809907,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,410,315,DEPOSITO OROZCO,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12,61.6392,61.6392,0.0284,0.237,0.02844,RC COLA 237 ML NVO,CORDOBA,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502641,,2816567,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES JD,128,PUNTO DE VENTA,AGUA FIEL,1.5 LITROS,1,UCJ,1,57.5,57.5,0.09,1.5,0.09,AGUA FIEL 1.5 L PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502641,,2816567,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES JD,32,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8,205.1728,205.1728,0.16,2,0.16,FRESADA 2 L PET,CORDOBA,DETALLE,CF,1,FRESA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502642,,63053,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,MISCELANEA JUQUILEÑA,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12,61.6392,61.6392,0.0284,0.237,0.02844,RC COLA 237 ML NVO,CORDOBA,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502645,,2600264,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,SUPERCENTRO CAYOYINA,119,PUNTO DE VENTA,AGUA FIEL,500 ML,1,UCJ,1,124,124,0.12,0.5,0.12,AGUA FIEL 500 ML PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502645,,2600264,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,SUPERCENTRO CAYOYINA,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502646,,90064656,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES FITOS´S,21700,PUNTO DE VENTA,RC COLA,237 ML,3,CJ12,12,184.9176,184.9176,0.0284,0.237,0.08532,RC COLA 237 ML NVO,CORDOBA,DETALLE,CF,3.004225352,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502648,,2609256,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES MELY,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8,181.8968,181.8968,0.16,2,0.16,AGUA MINERAL 2 L PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502648,,2609256,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES MELY,99,PUNTO DE VENTA,SQUIRT,2.5 LITROS ,1,UCJ,1,246.5517,246.5517,0.2,2.5,0.2,SQUIRT 2.5 L PET,CORDOBA,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502650,,63009,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES SARITA,321,PUNTO DE VENTA,SQUIRT,3 LITROS,1,UCJ,1,220.6897,220.6897,0.18,3,0.18,SQUIRT 3 L  PET,CORDOBA,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502651,,90064658,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES RODRIGUEZ,129,PUNTO DE VENTA,PEÑAFIEL SABORES,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,SURTIDO 2L 8 PACK,CORDOBA,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502652,,2600758,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES BARBY,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502655,,600024,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES MA. ISABEL I,28,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,ADAS  NAR- LIMONADA 2 L,CORDOBA,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502655,,600024,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES MA. ISABEL I,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,A. PIÑADA 2 L PET,CORDOBA,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502903,,2807099,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,416,323,MODELORAMA GUEVARA,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502904,,2807099,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,416,323,MODELORAMA GUEVARA,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,A. PIÑADA 2 L PET,CORDOBA,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502904,,2807099,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,416,323,MODELORAMA GUEVARA,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8,181.8968,181.8968,0.16,2,0.16,AGUA MINERAL 2 L PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502905,,2807836,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,416,323,MISCELANEA ROSY,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8,181.8968,181.8968,0.16,2,0.16,AGUA MINERAL 2 L PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502906,,2813083,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,416,323,HOTEL EL CAÑAZO,1599,PUNTO DE VENTA,PEÑAFIEL ADAS,355 ML,1,UCJ,1,114.6552,114.6552,0.0426,0.355,0.0426,PEÑAFIEL ADAS SURTIDO 355 ML PET ,CORDOBA,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502911,,7139574,16/07/2026,COMERCIALIADORA ELORO S.A.,416,323,ABARROTES YERICO,2330,PUNTO DE VENTA,JUMEX,475 ML,1,UCJ,1,206,206,0.057,0.475,0.057,TETRA SURTIDO 475 ML,CORDOBA,DETALLE,CF,1,SURTIDO,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3502912,,7139574,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,416,323,ABARROTES YERICO,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502913,,2807872,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,416,323,REFRESQUERIA LA JAROCHITA,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8,181.8968,181.8968,0.16,2,0.16,AGUA MINERAL 2 L PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502914,,7139940,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,416,323,ABARROTES REMI,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,1,UCJ,1,220.6897,220.6897,0.18,3,0.18,PIÑADA 3 L PET,CORDOBA,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502916,,90064551,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,416,323,DEPOSITO CLARITA,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,PET PIÑADA 600 ML,CORDOBA,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502929,,7134185,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,204,103,ABARROTES JUAN ANTONIO,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,A. PIÑADA 2 L PET,ORIZABA,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502934,,41197,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,204,103,ABARROTES DIANA,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,ORIZABA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502941,,41311,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,204,103,ABARROTES LAS CHIVAS,34,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,PEÑAFIEL ADAS SURTIDO 2 L PET ,ORIZABA,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502944,,90064352,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,204,103,ABARROTES ZJ,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12,61.6392,61.6392,0.0284,0.237,0.02844,RC COLA 237 ML NVO,ORIZABA,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502951,,710248,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,209,105,ABARROTES MARY (ND),77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,PET PIÑADA 600 ML,ORIZABA,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502952,,7131633,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,209,105,ABARROTES LA PROVIDENCIA,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8,181.8968,181.8968,0.16,2,0.16,AGUA MINERAL 2 L PET,ORIZABA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502961,,45565,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,209,105,ABARROTES LA RAYA,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8,181.8968,181.8968,0.16,2,0.16,AGUA MINERAL 2 L PET,ORIZABA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502966,,90063743,16/07/2026,GRUPO FRUTOPIA S.A. DE C.V.,209,105,FARMACIA SALUD Y VIDA,2013,PUNTO DE VENTA,CACTUS,1 LITRO,1,UCJ,1,135.3448,135.3448,0.12,1,0.12,CACTUS SURT 1L,ORIZABA,DETALLE,CF,1,SURTIDO,FRUTOPIA,2026
ORI FRPED_CLIENTE/ORIP-3502972,,7133789,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,209,105,COMEDO SABI,18,CENTRO DE CONSUMO,PEÑAFIEL SABORES,355 ML,1,UCJ,1,246.5517,246.5517,0.0852,0.355,0.0852,VIDRIO MANZANITA 355 ML ,ORIZABA,DETALLE,CF,1,MANZANA CLARA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502990,,90064273,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,209,105,LA KZONA DEL CICLON,409,CENTRO DE CONSUMO,CLAMATO,2.5 LITROS ,2,UPZ,1,153.5,153.5,0.2032,2.54,0.0508,CLAMATO ALMEJA 2.54 L,ORIZABA,DETALLE,CF,0.25,ALMEJA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502994,,7136240,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,209,105,POLLERIA AGUILAR,1300,PUNTO DE VENTA,RED BULL,250 ML,1,U04,4,129.3104,116.3804,0.02,0.25,0.01,RED BULL ENERGY DRINK 250 ML LATA,ORIZABA,DETALLE,CF,0.5,ORIGINAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502996,,45400,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,209,105,BAR EL MARACANA,21700,CENTRO DE CONSUMO,RC COLA,237 ML,1,CJ12,12,61.6392,61.6392,0.0284,0.237,0.02844,RC COLA 237 ML NVO,ORIZABA,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502998,,7135324,16/07/2026,LABORATORIOS PISA S.A. DE C.V,209,105,ABARROTES ROSAS 1,6505,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12,293.0004,235.0404,0.075,0.625,0.075,ELECTROLIT LIMA LIMON 625 ML PET,ORIZABA,DETALLE,CF,1,LIMA LIMON,ELECTROLIT,2026
ORI FRPED_CLIENTE/ORIP-3502656,,90064877,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES LAS PALMAS,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,TWIST LIMON 600 ML PET,CORDOBA,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502658,,7137795,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,CREMERIA Y ABARROTES PEÑUELA,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,1,UCJ,1,220.6897,220.6897,0.18,3,0.18,PIÑADA 3 L PET,CORDOBA,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502659,,2600832,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,DOROTEA ROJAS GARCIA,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,A. PIÑADA 2 L PET,CORDOBA,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502661,,2807470,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,MISCELANEA D'EDUARD,321,PUNTO DE VENTA,SQUIRT,3 LITROS,1,UCJ,1,220.6897,220.6897,0.18,3,0.18,SQUIRT 3 L  PET,CORDOBA,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502669,,2817408,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES LUPITA,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8,181.8968,181.8968,0.16,2,0.16,AGUA MINERAL 2 L PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502669,,2817408,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,ABARROTES LUPITA,40,PUNTO DE VENTA,PEÑAFIEL SABORES,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,FRESA 2L ,CORDOBA,DETALLE,CF,1,FRESA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502680,,45361,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,208,105,PAPELERIA EL JARDIN,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,ORIZABA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502692,,45738,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,208,105,ABARROTES ARBOLEDAS,129,PUNTO DE VENTA,PEÑAFIEL SABORES,2 LITROS,1,UCJ,1,205.1724,205.1724,0.16,2,0.16,SURTIDO 2L 8 PACK,ORIZABA,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502696,,7133896,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,208,105,ABARROTES LETY,21701,PUNTO DE VENTA,RC COLA,600 ML,1,CJ12,12,141.3792,141.3792,0.072,0.6,0.072,RC COLA 600 ML NVO,ORIZABA,DETALLE,CF,1,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502703,,90064391,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,208,105,TRAGOS Y CERVEZA,228,CENTRO DE CONSUMO,PEÑAFIEL AGUA MINERAL,355 ML,8,UCJ,1,441.3792,441.3792,0.0213,0.355,0.1704,AGUA MINERAL 355 ML PET,ORIZABA,DETALLE,CF,8,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502707,,7133433,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,208,105,DEPOSITO PASCUAL,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,TWIST LIMON 600 ML PET,ORIZABA,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502709,,7136418,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,208,105,ABARROTES GISELLE,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,ORIZABA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502717,,2817605,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,CARNITAS EL CONTADERO,21700,CENTRO DE CONSUMO,RC COLA,237 ML,12,UPZ,1,61.6392,61.6392,0.0284,0.237,0.02844,RC COLA 237 ML NVO,CORDOBA,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502717,,2817605,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,408,312,CARNITAS EL CONTADERO,63,CENTRO DE CONSUMO,PEÑAFIEL TWIST,600 ML,1,UCJ,1,184.4828,184.4828,0.072,0.6,0.072,TWIST LIMON 600 ML PET,CORDOBA,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502725,,2807950,16/07/2026,LABORATORIOS PISA S.A. DE C.V,407,309,MISCELANEA Y PAPELERIA LUPITA,6503,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12,293.0004,235.0404,0.075,0.625,0.075,ELECTROLIT NARANJA 625 ML PET,CORDOBA,DETALLE,CF,1,NARANJA,ELECTROLIT,2026
ORI FRPED_CLIENTE/ORIP-3502739,,51039,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,401,301,SUPER VICENTIN,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8,205.1728,205.1728,0.16,2,0.16,A. NARANJADA 2 L PET,CORDOBA,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502751,,2816770,16/07/2026,LABORATORIOS PISA S.A. DE C.V,401,301,PAPELERIA ALE,6501,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12,293.0004,235.0404,0.075,0.625,0.075,ELECTROLIT MANZANA 625 ML PET,CORDOBA,DETALLE,CF,1,MANZANA,ELECTROLIT,2026
ORI FRPED_CLIENTE/ORIP-3502751,,2816770,16/07/2026,LABORATORIOS PISA S.A. DE C.V,401,301,PAPELERIA ALE,6504,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12,293.0004,235.0404,0.075,0.625,0.075,ELECTROLIT UVA 625 ML PET,CORDOBA,DETALLE,CF,1,UVA,ELECTROLIT,2026
ORI FRPED_CLIENTE/ORIP-3502763,,2816960,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,411,315,ABARROTES LO BASICO,1300,PUNTO DE VENTA,RED BULL,250 ML,1,U04,4,129.3104,116.3804,0.02,0.25,0.01,RED BULL ENERGY DRINK 250 ML LATA,CORDOBA,DETALLE,CF,0.5,ORIGINAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502765,,2808000,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,MISCELANEA MALPICA,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12,167.2416,167.2416,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502767,,2816388,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,ABARROTES SAN JUDITAS EL PALMAR,21701,PUNTO DE VENTA,RC COLA,600 ML,6,UPZ,1,70.6896,70.6896,0.072,0.6,0.036,RC COLA 600 ML NVO,CORDOBA,DETALLE,CF,0.5,COLA,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3502772,,90066215,16/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,412,317,NOIVEDADES D ANGEL,128,PUNTO DE VENTA,AGUA FIEL,1.5 LITROS,1,UCJ,1,57.5,57.5,0.09,1.5,0.09,AGUA FIEL 1.5 L PET,CORDOBA,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
ORI FRPED_CLIENTE/ORIP-3503175,,7135035,16/07/2026,ENVASADORAS DE AGUAS EN MEXICO S. DE R.L. DE C.V.,253,103,ABARROTES NENE,6051,PUNTO DE VENTA,GARRAFON,20 LITROS,4,UPZ,1,220,204,0.2,20,0.8,BONAFONT AGUA GARRAFÓN 20 L,ORIZABA,DETALLE,CF,4,NATURAL,GARRAFON,2026
ORI FRPED_CLIENTE/ORIP-3503186,,7132715,16/07/2026,COMERCIALIADORA ELORO S.A.,253,103,ABARROTES ARNULFO,1501,PUNTO DE VENTA,HYDROLIT,625 ML,1,U06,6,112.5,112.5,0.075,0.625,0.0375,JUMEX HYDROLIT UVA 625 ML PET,ORIZABA,DETALLE,CF,0.5,UVA,JUMEX,2026
ORI FRPED_CLIENTE/ORIP-3503190,,90064734,16/07/2026,LABORATORIOS PISA S.A. DE C.V,215,110,FRUTAS EL CRUCERO,6501,PUNTO DE VENTA,ELECTROLIT,625 ML,1,CJ12,12,293.0004,235.0404,0.075,0.625,0.075,ELECTROLIT MANZANA 625 ML PET,ORIZABA,DETALLE,CF,1,MANZANA,ELECTROLIT,2026
